Index,Cathode,O,N,SSA,PV,RMIC,Dap,ID/IG,M,Anion,AML,PW,CD,Cs,Ref
509,A-PCs,14.26,1.82,3166.0,1.7,51.7647058823529,2.14782059380922,1.044,2,SO4,1.5,1.6,0.1,117.1,10.1039/D3TA07922H
510,A-PCs,14.26,1.82,3166.0,1.7,51.7647058823529,2.14782059380922,1.044,2,SO4,1.5,1.6,0.5,93.5,10.1039/D3TA07922H
511,A-PCs,14.26,1.82,3166.0,1.7,51.7647058823529,2.14782059380922,1.044,2,SO4,1.5,1.6,1.0,81.4,10.1039/D3TA07922H
512,A-PCs,14.26,1.82,3166.0,1.7,51.7647058823529,2.14782059380922,1.044,2,SO4,1.5,1.6,2.0,67.0,10.1039/D3TA07922H
513,A-PCs,14.26,1.82,3166.0,1.7,51.7647058823529,2.14782059380922,1.044,2,SO4,1.5,1.6,5.0,58.7,10.1039/D3TA07922H
514,A-PCs,14.26,1.82,3166.0,1.7,51.7647058823529,2.14782059380922,1.044,2,SO4,1.5,1.6,10.0,49.5,10.1039/D3TA07922H
515,A-PCs,14.26,1.82,3166.0,1.7,51.7647058823529,2.14782059380922,1.044,2,SO4,1.5,1.6,20.0,45.8,10.1039/D3TA07922H
516,H-PCs,14.02,1.93,3292.0,1.54,69.4805194805195,1.87120291616039,1.048,2,SO4,1.5,1.6,0.1,142.2,10.1039/D3TA07922H
517,H-PCs,14.02,1.93,3292.0,1.54,69.4805194805195,1.87120291616039,1.048,2,SO4,1.5,1.6,0.5,113.3,10.1039/D3TA07922H
518,H-PCs,14.02,1.93,3292.0,1.54,69.4805194805195,1.87120291616039,1.048,2,SO4,1.5,1.6,1.0,99.4,10.1039/D3TA07922H
519,H-PCs,14.02,1.93,3292.0,1.54,69.4805194805195,1.87120291616039,1.048,2,SO4,1.5,1.6,2.0,85.8,10.1039/D3TA07922H
520,H-PCs,14.02,1.93,3292.0,1.54,69.4805194805195,1.87120291616039,1.048,2,SO4,1.5,1.6,5.0,79.7,10.1039/D3TA07922H
521,H-PCs,14.02,1.93,3292.0,1.54,69.4805194805195,1.87120291616039,1.048,2,SO4,1.5,1.6,10.0,72.2,10.1039/D3TA07922H
522,H-PCs,14.02,1.93,3292.0,1.54,69.4805194805195,1.87120291616039,1.048,2,SO4,1.5,1.6,20.0,66.1,10.1039/D3TA07922H
523,AH-PCs,18.75,2.74,3518.0,1.57,77.7070063694268,1.78510517339397,1.102,2,SO4,1.5,1.6,0.1,166.8,10.1039/D3TA07922H
524,AH-PCs,18.75,2.74,3518.0,1.57,77.7070063694268,1.78510517339397,1.102,2,SO4,1.5,1.6,0.5,141.4,10.1039/D3TA07922H
525,AH-PCs,18.75,2.74,3518.0,1.57,77.7070063694268,1.78510517339397,1.102,2,SO4,1.5,1.6,1.0,132.0,10.1039/D3TA07922H
526,AH-PCs,18.75,2.74,3518.0,1.57,77.7070063694268,1.78510517339397,1.102,2,SO4,1.5,1.6,2.0,116.5,10.1039/D3TA07922H
527,AH-PCs,18.75,2.74,3518.0,1.57,77.7070063694268,1.78510517339397,1.102,2,SO4,1.5,1.6,5.0,108.8,10.1039/D3TA07922H
528,AH-PCs,18.75,2.74,3518.0,1.57,77.7070063694268,1.78510517339397,1.102,2,SO4,1.5,1.6,10.0,98.9,10.1039/D3TA07922H
529,AH-PCs,18.75,2.74,3518.0,1.57,77.7070063694268,1.78510517339397,1.102,2,SO4,1.5,1.6,20.0,86.9,10.1039/D3TA07922H
530,LCVR,2.05,4.25,1141.9,0.575,77.5549522725282,2.01418688151327,1.08,1,OTf,1.5,1.6,0.2,158.044444444444,10.1002/adfm.202405830
531,LCVR,2.05,4.25,1141.9,0.575,77.5549522725282,2.01418688151327,1.08,1,OTf,1.5,1.6,0.3,148.133333333333,10.1002/adfm.202405830
532,LCVR,2.05,4.25,1141.9,0.575,77.5549522725282,2.01418688151327,1.08,1,OTf,1.5,1.6,0.5,139.6,10.1002/adfm.202405830
533,LCVR,2.05,4.25,1141.9,0.575,77.5549522725282,2.01418688151327,1.08,1,OTf,1.5,1.6,1.0,132.622222222222,10.1002/adfm.202405830
534,LCVR,2.05,4.25,1141.9,0.575,77.5549522725282,2.01418688151327,1.08,1,OTf,1.5,1.6,2.0,128.844444444444,10.1002/adfm.202405830
535,LCVR,2.05,4.25,1141.9,0.575,77.5549522725282,2.01418688151327,1.08,1,OTf,1.5,1.6,3.0,121.911111111111,10.1002/adfm.202405830
536,LCVR,2.05,4.25,1141.9,0.575,77.5549522725282,2.01418688151327,1.08,1,OTf,1.5,1.6,5.0,113.866666666667,10.1002/adfm.202405830
537,LCVR,2.05,4.25,1141.9,0.575,77.5549522725282,2.01418688151327,1.08,1,OTf,1.5,1.6,8.0,106.533333333333,10.1002/adfm.202405830
538,LCVR,2.05,4.25,1141.9,0.575,77.5549522725282,2.01418688151327,1.08,1,OTf,1.5,1.6,10.0,102.622222222222,10.1002/adfm.202405830
539,LCVR,2.05,4.25,1141.9,0.575,77.5549522725282,2.01418688151327,1.08,1,OTf,1.5,1.6,20.0,89.1555555555556,10.1002/adfm.202405830
540,LCVR,2.05,4.25,1141.9,0.575,77.5549522725282,2.01418688151327,1.08,1,OTf,1.5,1.6,30.0,80.3111111111111,10.1002/adfm.202405830
541,LNCR,3.55,7.37,933.1,0.38,81.3203300825206,1.62897867323974,1.09,1,OTf,1.5,1.6,0.2,134.133333333333,10.1002/adfm.202405830
542,LNCR,3.55,7.37,933.1,0.38,81.3203300825206,1.62897867323974,1.09,1,OTf,1.5,1.6,0.3,128.711111111111,10.1002/adfm.202405830
543,LNCR,3.55,7.37,933.1,0.38,81.3203300825206,1.62897867323974,1.09,1,OTf,1.5,1.6,0.5,123.777777777778,10.1002/adfm.202405830
544,LNCR,3.55,7.37,933.1,0.38,81.3203300825206,1.62897867323974,1.09,1,OTf,1.5,1.6,1.0,116.933333333333,10.1002/adfm.202405830
545,LNCR,3.55,7.37,933.1,0.38,81.3203300825206,1.62897867323974,1.09,1,OTf,1.5,1.6,2.0,112.177777777778,10.1002/adfm.202405830
546,LNCR,3.55,7.37,933.1,0.38,81.3203300825206,1.62897867323974,1.09,1,OTf,1.5,1.6,3.0,106.533333333333,10.1002/adfm.202405830
547,LNCR,3.55,7.37,933.1,0.38,81.3203300825206,1.62897867323974,1.09,1,OTf,1.5,1.6,5.0,97.8222222222222,10.1002/adfm.202405830
548,LNCR,3.55,7.37,933.1,0.38,81.3203300825206,1.62897867323974,1.09,1,OTf,1.5,1.6,8.0,90.6666666666667,10.1002/adfm.202405830
549,LNCR,3.55,7.37,933.1,0.38,81.3203300825206,1.62897867323974,1.09,1,OTf,1.5,1.6,10.0,86.2666666666667,10.1002/adfm.202405830
550,LNCR,3.55,7.37,933.1,0.38,81.3203300825206,1.62897867323974,1.09,1,OTf,1.5,1.6,20.0,77.0222222222222,10.1002/adfm.202405830
551,LNCR,3.55,7.37,933.1,0.38,81.3203300825206,1.62897867323974,1.09,1,OTf,1.5,1.6,30.0,67.2,10.1002/adfm.202405830
552,HVCR,7.6,3.95,1162.9,0.448,80.9957863960788,1.54097514833606,1.11,1,OTf,1.5,1.6,0.2,118.977777777778,10.1002/adfm.202405830
553,HVCR,7.6,3.95,1162.9,0.448,80.9957863960788,1.54097514833606,1.11,1,OTf,1.5,1.6,0.3,115.244444444444,10.1002/adfm.202405830
554,HVCR,7.6,3.95,1162.9,0.448,80.9957863960788,1.54097514833606,1.11,1,OTf,1.5,1.6,0.5,110.133333333333,10.1002/adfm.202405830
555,HVCR,7.6,3.95,1162.9,0.448,80.9957863960788,1.54097514833606,1.11,1,OTf,1.5,1.6,1.0,103.644444444444,10.1002/adfm.202405830
556,HVCR,7.6,3.95,1162.9,0.448,80.9957863960788,1.54097514833606,1.11,1,OTf,1.5,1.6,2.0,97.6888888888889,10.1002/adfm.202405830
557,HVCR,7.6,3.95,1162.9,0.448,80.9957863960788,1.54097514833606,1.11,1,OTf,1.5,1.6,3.0,93.9555555555556,10.1002/adfm.202405830
558,HVCR,7.6,3.95,1162.9,0.448,80.9957863960788,1.54097514833606,1.11,1,OTf,1.5,1.6,5.0,88.2666666666667,10.1002/adfm.202405830
559,HVCR,7.6,3.95,1162.9,0.448,80.9957863960788,1.54097514833606,1.11,1,OTf,1.5,1.6,8.0,80.8,10.1002/adfm.202405830
560,HVCR,7.6,3.95,1162.9,0.448,80.9957863960788,1.54097514833606,1.11,1,OTf,1.5,1.6,10.0,76.4,10.1002/adfm.202405830
561,HVCR,7.6,3.95,1162.9,0.448,80.9957863960788,1.54097514833606,1.11,1,OTf,1.5,1.6,20.0,68.7111111111111,10.1002/adfm.202405830
562,HVCR,7.6,3.95,1162.9,0.448,80.9957863960788,1.54097514833606,1.11,1,OTf,1.5,1.6,30.0,60.0,10.1002/adfm.202405830
563,LSPB-K-4,8.8,0.93,1207.26,0.55,70.9090909090909,1.8,1.05,1,SO4,3.0,1.6,0.2,77.845,10.1016/j.jpowsour.2024.235523
564,LSPB-K-4,8.8,0.93,1207.26,0.55,70.9090909090909,1.8,1.05,1,SO4,3.0,1.6,0.5,73.751,10.1016/j.jpowsour.2024.235523
565,LSPB-K-4,8.8,0.93,1207.26,0.55,70.9090909090909,1.8,1.05,1,SO4,3.0,1.6,0.8,69.751,10.1016/j.jpowsour.2024.235523
566,LSPB-K-4,8.8,0.93,1207.26,0.55,70.9090909090909,1.8,1.05,1,SO4,3.0,1.6,1.0,67.186,10.1016/j.jpowsour.2024.235523
567,LSPB-K-4,8.8,0.93,1207.26,0.55,70.9090909090909,1.8,1.05,1,SO4,3.0,1.6,2.0,59.587,10.1016/j.jpowsour.2024.235523
568,LSPB-K-4,8.8,0.93,1207.26,0.55,70.9090909090909,1.8,1.05,1,SO4,3.0,1.6,5.0,49.14,10.1016/j.jpowsour.2024.235523
569,LSPB-K-4,8.8,0.93,1207.26,0.55,70.9090909090909,1.8,1.05,1,SO4,3.0,1.6,8.0,43.634,10.1016/j.jpowsour.2024.235523
570,LSPB-K-4,8.8,0.93,1207.26,0.55,70.9090909090909,1.8,1.05,1,SO4,3.0,1.6,10.0,39.446,10.1016/j.jpowsour.2024.235523
571,BLC-800,4.8,1.3,2186.0,1.0,67.0,1.83,1.02,1,SO4,3.0,1.6,0.5,108.5,10.1016/j.jcis.2024.07.056
572,BLC-800,4.8,1.3,2186.0,1.0,67.0,1.83,1.02,1,SO4,3.0,1.6,1.0,96.3,10.1016/j.jcis.2024.07.056
573,BLC-800,4.8,1.3,2186.0,1.0,67.0,1.83,1.02,1,SO4,3.0,1.6,2.0,85.3,10.1016/j.jcis.2024.07.056
574,BLC-800,4.8,1.3,2186.0,1.0,67.0,1.83,1.02,1,SO4,3.0,1.6,5.0,83.4,10.1016/j.jcis.2024.07.056
575,BLC-800,4.8,1.3,2186.0,1.0,67.0,1.83,1.02,1,SO4,3.0,1.6,10.0,72.9,10.1016/j.jcis.2024.07.056
576,BLC-800,4.8,1.3,2186.0,1.0,67.0,1.83,1.02,1,SO4,3.0,1.6,20.0,66.5,10.1016/j.jcis.2024.07.056
577, CG-2,6.1,2.34,2702.3,1.81,19.3370165745856,2.6791992006809,1.46,1,SO4,1.0,1.6,0.2,209.1,10.1039/D4TA02529F
578, CG-2,6.1,2.34,2702.3,1.81,19.3370165745856,2.6791992006809,1.46,1,SO4,1.0,1.6,0.5,184.1,10.1039/D4TA02529F
579, CG-2,6.1,2.34,2702.3,1.81,19.3370165745856,2.6791992006809,1.46,1,SO4,1.0,1.6,1.0,168.0,10.1039/D4TA02529F
580, CG-2,6.1,2.34,2702.3,1.81,19.3370165745856,2.6791992006809,1.46,1,SO4,1.0,1.6,2.0,155.1,10.1039/D4TA02529F
581, CG-2,6.1,2.34,2702.3,1.81,19.3370165745856,2.6791992006809,1.46,1,SO4,1.0,1.6,5.0,140.8,10.1039/D4TA02529F
582, CG-2,6.1,2.34,2702.3,1.81,19.3370165745856,2.6791992006809,1.46,1,SO4,1.0,1.6,10.0,117.2,10.1039/D4TA02529F
583, CG-2,6.1,2.34,2702.3,1.81,19.3370165745856,2.6791992006809,1.46,1,SO4,1.0,1.6,20.0,105.7,10.1039/D4TA02529F
584,NPC-5,11.38,8.71,499.8,0.5043,20.4881952781112,4.04,1.07,2,SO4,3.0,1.6,0.1,115.44,10.1016/j.est.2024.113148
585,NPC-5,11.38,8.71,499.8,0.5043,20.4881952781112,4.04,1.07,2,SO4,3.0,1.6,0.2,104.4,10.1016/j.est.2024.113148
586,NPC-5,11.38,8.71,499.8,0.5043,20.4881952781112,4.04,1.07,2,SO4,3.0,1.6,0.5,96.6,10.1016/j.est.2024.113148
587,NPC-5,11.38,8.71,499.8,0.5043,20.4881952781112,4.04,1.07,2,SO4,3.0,1.6,0.8,93.1,10.1016/j.est.2024.113148
588,NPC-5,11.38,8.71,499.8,0.5043,20.4881952781112,4.04,1.07,2,SO4,3.0,1.6,1.0,90.1,10.1016/j.est.2024.113148
589,NPC-5,11.38,8.71,499.8,0.5043,20.4881952781112,4.04,1.07,2,SO4,3.0,1.6,2.0,84.7,10.1016/j.est.2024.113148
590,NPC-5,11.38,8.71,499.8,0.5043,20.4881952781112,4.04,1.07,2,SO4,3.0,1.6,5.0,75.5,10.1016/j.est.2024.113148
591,NPC-5,11.38,8.71,499.8,0.5043,20.4881952781112,4.04,1.07,2,SO4,3.0,1.6,8.0,69.4,10.1016/j.est.2024.113148
592,NPC-5,11.38,8.71,499.8,0.5043,20.4881952781112,4.04,1.07,2,SO4,3.0,1.6,10.0,66.4,10.1016/j.est.2024.113148
593,C-0,8.21,0.0,747.93,0.6,40.0,3.19,0.93,3,SO4,2.2,1.6,0.05,35.6,10.1016/j.apsusc.2022.156021
594,C-0,8.21,0.0,747.93,0.6,40.0,3.19,0.93,3,SO4,2.2,1.6,0.1,26.8,10.1016/j.apsusc.2022.156021
595,C-0,8.21,0.0,747.93,0.6,40.0,3.19,0.93,3,SO4,2.2,1.6,0.25,22.1,10.1016/j.apsusc.2022.156021
596,C-0,8.21,0.0,747.93,0.6,40.0,3.19,0.93,3,SO4,2.2,1.6,0.3,20.1,10.1016/j.apsusc.2022.156021
597,C-0,8.21,0.0,747.93,0.6,40.0,3.19,0.93,3,SO4,2.2,1.6,0.5,18.1,10.1016/j.apsusc.2022.156021
598,C-0,8.21,0.0,747.93,0.6,40.0,3.19,0.93,3,SO4,2.2,1.6,1.0,16.5,10.1016/j.apsusc.2022.156021
599,C-0,8.21,0.0,747.93,0.6,40.0,3.19,0.93,3,SO4,2.2,1.6,2.0,15.8,10.1016/j.apsusc.2022.156021
600,C-0,8.21,0.0,747.93,0.6,40.0,3.19,0.93,3,SO4,2.2,1.6,3.0,13.1,10.1016/j.apsusc.2022.156021
601,C-500,7.83,0.0,573.76,0.92,6.52,6.4,0.91,3,SO4,2.2,1.6,0.05,44.1,10.1016/j.apsusc.2022.156021
602,C-500,7.83,0.0,573.76,0.92,6.52,6.4,0.91,3,SO4,2.2,1.6,0.1,34.8,10.1016/j.apsusc.2022.156021
603,C-500,7.83,0.0,573.76,0.92,6.52,6.4,0.91,3,SO4,2.2,1.6,0.25,28.6,10.1016/j.apsusc.2022.156021
604,C-500,7.83,0.0,573.76,0.92,6.52,6.4,0.91,3,SO4,2.2,1.6,0.3,26.2,10.1016/j.apsusc.2022.156021
605,C-500,7.83,0.0,573.76,0.92,6.52,6.4,0.91,3,SO4,2.2,1.6,0.5,23.3,10.1016/j.apsusc.2022.156021
606,C-500,7.83,0.0,573.76,0.92,6.52,6.4,0.91,3,SO4,2.2,1.6,1.0,20.5,10.1016/j.apsusc.2022.156021
607,C-500,7.83,0.0,573.76,0.92,6.52,6.4,0.91,3,SO4,2.2,1.6,2.0,18.4,10.1016/j.apsusc.2022.156021
608,C-500,7.83,0.0,573.76,0.92,6.52,6.4,0.91,3,SO4,2.2,1.6,3.0,17.5,10.1016/j.apsusc.2022.156021
609,C-500,7.83,0.0,573.76,0.92,6.52,6.4,0.91,3,SO4,2.2,1.6,5.0,16.4,10.1016/j.apsusc.2022.156021
610,C-500,7.83,0.0,573.76,0.92,6.52,6.4,0.91,3,SO4,2.2,1.6,10.0,15.3,10.1016/j.apsusc.2022.156021
611,C-500,7.83,0.0,573.76,0.92,6.52,6.4,0.91,3,SO4,2.2,1.6,15.0,14.3,10.1016/j.apsusc.2022.156021
612,C-500,7.83,0.0,573.76,0.92,6.52,6.4,0.91,3,SO4,2.2,1.6,20.0,14.0,10.1016/j.apsusc.2022.156021
613,C-800,5.12,0.0,907.91,0.68,40.0,3.0,0.89,3,SO4,2.2,1.6,0.05,114.5,10.1016/j.apsusc.2022.156021
614,C-800,5.12,0.0,907.91,0.68,40.0,3.0,0.89,3,SO4,2.2,1.6,0.1,90.6,10.1016/j.apsusc.2022.156021
615,C-800,5.12,0.0,907.91,0.68,40.0,3.0,0.89,3,SO4,2.2,1.6,0.25,78.6,10.1016/j.apsusc.2022.156021
616,C-800,5.12,0.0,907.91,0.68,40.0,3.0,0.89,3,SO4,2.2,1.6,0.3,72.9,10.1016/j.apsusc.2022.156021
617,C-800,5.12,0.0,907.91,0.68,40.0,3.0,0.89,3,SO4,2.2,1.6,0.5,67.8,10.1016/j.apsusc.2022.156021
618,C-800,5.12,0.0,907.91,0.68,40.0,3.0,0.89,3,SO4,2.2,1.6,1.0,62.1,10.1016/j.apsusc.2022.156021
619,C-800,5.12,0.0,907.91,0.68,40.0,3.0,0.89,3,SO4,2.2,1.6,2.0,58.1,10.1016/j.apsusc.2022.156021
620,C-800,5.12,0.0,907.91,0.68,40.0,3.0,0.89,3,SO4,2.2,1.6,3.0,55.5,10.1016/j.apsusc.2022.156021
621,C-800,5.12,0.0,907.91,0.68,40.0,3.0,0.89,3,SO4,2.2,1.6,5.0,51.9,10.1016/j.apsusc.2022.156021
622,C-800,5.12,0.0,907.91,0.68,40.0,3.0,0.89,3,SO4,2.2,1.6,10.0,47.0,10.1016/j.apsusc.2022.156021
623,C-800,5.12,0.0,907.91,0.68,40.0,3.0,0.89,3,SO4,2.2,1.6,15.0,43.5,10.1016/j.apsusc.2022.156021
624,C-800,5.12,0.0,907.91,0.68,40.0,3.0,0.89,3,SO4,2.2,1.6,20.0,41.4,10.1016/j.apsusc.2022.156021
